timestamp,zone,count
2025-08-30T08:33:10.816295,Gate D,208
2025-08-30T08:33:11.818616,Gate A,282
2025-08-30T08:33:11.818616,Gate B,242
2025-08-30T08:33:11.818616,Gate C,260
2025-08-30T08:33:11.818616,Gate D,202
2025-08-30T08:33:12.821377,Gate A,281
2025-08-30T08:33:12.821377,Gate B,254
2025-08-30T08:33:12.821377,Gate C,259
2025-08-30T08:33:12.821377,Gate D,206
2025-08-30T08:33:13.823715,Gate A,289
2025-08-30T08:33:13.823715,Gate B,250
2025-08-30T08:33:13.823715,Gate C,249
2025-08-30T08:33:13.823715,Gate D,198
2025-08-30T08:33:14.825040,Gate A,297
2025-08-30T08:33:14.825040,Gate B,254
2025-08-30T08:33:14.825040,Gate C,239
2025-08-30T08:33:14.825040,Gate D,197
2025-08-30T08:33:15.826474,Gate A,300
2025-08-30T08:33:15.826474,Gate B,266
2025-08-30T08:33:15.826474,Gate C,230
2025-08-30T08:33:15.826474,Gate D,200
2025-08-30T08:33:16.828296,Gate A,297
2025-08-30T08:33:16.828296,Gate B,265
2025-08-30T08:33:16.828296,Gate C,238
2025-08-30T08:33:16.828296,Gate D,191
2025-08-30T08:33:17.831069,Gate A,290
2025-08-30T08:33:17.831069,Gate B,260
2025-08-30T08:33:17.831069,Gate C,237
2025-08-30T08:33:17.831069,Gate D,181
2025-08-30T08:33:18.831977,Gate A,282
2025-08-30T08:33:18.831977,Gate B,264
2025-08-30T08:33:18.831977,Gate C,238
2025-08-30T08:33:18.831977,Gate D,192
2025-08-30T08:33:19.833013,Gate A,278
2025-08-30T08:33:19.833013,Gate B,276
2025-08-30T08:33:19.833013,Gate C,244
2025-08-30T08:33:19.833013,Gate D,192
2025-08-30T08:33:20.834103,Gate A,272
2025-08-30T08:33:20.834103,Gate B,278
2025-08-30T08:33:20.834103,Gate C,236
2025-08-30T08:33:20.834103,Gate D,201
2025-08-30T08:33:21.939625,Gate A,262
2025-08-30T08:33:21.939625,Gate B,280
2025-08-30T08:33:21.939625,Gate C,248
2025-08-30T08:33:21.939625,Gate D,206
2025-08-30T08:33:22.940406,Gate A,253
2025-08-30T08:33:22.940406,Gate B,276
2025-08-30T08:33:22.940406,Gate C,256
2025-08-30T08:33:22.940406,Gate D,198
2025-08-30T08:33:23.941681,Gate A,265
2025-08-30T08:33:23.941681,Gate B,270
2025-08-30T08:33:23.941681,Gate C,255
2025-08-30T08:33:23.941681,Gate D,192
2025-08-30T08:33:24.942539,Gate A,273
2025-08-30T08:33:24.942539,Gate B,279
2025-08-30T08:33:24.942539,Gate C,257
2025-08-30T08:33:24.942539,Gate D,190
2025-08-30T08:33:25.943540,Gate A,266
2025-08-30T08:33:25.943540,Gate B,279
2025-08-30T08:33:25.943540,Gate C,257
2025-08-30T08:33:25.943540,Gate D,199
2025-08-30T08:33:26.944730,Gate A,267
2025-08-30T08:33:26.944730,Gate B,280
2025-08-30T08:33:26.944730,Gate C,249
2025-08-30T08:33:26.944730,Gate D,199
2025-08-30T08:33:27.945810,Gate A,271
2025-08-30T08:33:27.945810,Gate B,276
2025-08-30T08:33:27.945810,Gate C,253
2025-08-30T08:33:27.945810,Gate D,191
2025-08-30T08:33:28.946892,Gate A,274
2025-08-30T08:33:28.946892,Gate B,279
2025-08-30T08:33:28.946892,Gate C,260
2025-08-30T08:33:28.946892,Gate D,197
2025-08-30T08:33:29.948018,Gate A,273
2025-08-30T08:33:29.948018,Gate B,280
2025-08-30T08:33:29.948018,Gate C,260
2025-08-30T08:33:29.948018,Gate D,192
2025-08-30T08:33:30.949584,Gate A,264
2025-08-30T08:33:30.949584,Gate B,280
2025-08-30T08:33:30.949584,Gate C,250
2025-08-30T08:33:30.949584,Gate D,201
2025-08-30T08:33:31.950651,Gate A,261
2025-08-30T08:33:31.950651,Gate B,278
2025-08-30T08:33:31.950651,Gate C,246
2025-08-30T08:33:31.950651,Gate D,209
2025-08-30T08:33:32.951902,Gate A,254
2025-08-30T08:33:32.951902,Gate B,274
2025-08-30T08:33:32.951902,Gate C,236
2025-08-30T08:33:32.951902,Gate D,220
2025-08-30T08:33:33.954936,Gate A,258
2025-08-30T08:33:33.954936,Gate B,277
2025-08-30T08:33:33.954936,Gate C,235
2025-08-30T08:33:33.954936,Gate D,230
2025-08-30T08:33:34.956282,Gate A,268
2025-08-30T08:33:34.956282,Gate B,267
2025-08-30T08:33:34.956282,Gate C,247
2025-08-30T08:33:34.956282,Gate D,240
2025-08-30T08:33:35.957104,Gate A,271
2025-08-30T08:33:35.957104,Gate B,272
2025-08-30T08:33:35.957104,Gate C,248
2025-08-30T08:33:35.957104,Gate D,240
2025-08-30T08:33:36.989015,Gate A,269
2025-08-30T08:33:36.989015,Gate B,265
2025-08-30T08:33:36.989015,Gate C,238
2025-08-30T08:33:36.989015,Gate D,233
2025-08-30T08:33:38.438587,Gate A,271
2025-08-30T08:33:38.438587,Gate B,276
2025-08-30T08:33:38.438587,Gate C,242
2025-08-30T08:33:38.438587,Gate D,236
2025-08-30T08:33:39.440052,Gate A,277
2025-08-30T08:33:39.440052,Gate B,270
2025-08-30T08:33:39.440052,Gate C,239
2025-08-30T08:33:39.440052,Gate D,240
2025-08-30T08:33:40.440922,Gate A,300
2025-08-30T08:33:40.440922,Gate B,272
2025-08-30T08:33:40.440922,Gate C,234
2025-08-30T08:33:40.440922,Gate D,240
2025-08-30T08:33:41.442879,Gate A,300
2025-08-30T08:33:41.442879,Gate B,267
2025-08-30T08:33:41.442879,Gate C,246
2025-08-30T08:33:41.442879,Gate D,240
2025-08-30T08:33:42.444230,Gate A,300
2025-08-30T08:33:42.444230,Gate B,265
2025-08-30T08:33:42.444230,Gate C,251
2025-08-30T08:33:42.444230,Gate D,240
2025-08-30T08:33:43.445746,Gate A,300
2025-08-30T08:33:43.445746,Gate B,261
2025-08-30T08:33:43.445746,Gate C,259
2025-08-30T08:33:43.445746,Gate D,233
2025-08-30T08:33:44.446661,Gate A,300
2025-08-30T08:33:44.446661,Gate B,252
2025-08-30T08:33:44.446661,Gate C,260
2025-08-30T08:33:44.446661,Gate D,238
2025-08-30T08:33:45.447497,Gate A,300
2025-08-30T08:33:45.447497,Gate B,242
2025-08-30T08:33:45.447497,Gate C,250
2025-08-30T08:33:45.447497,Gate D,240
2025-08-30T08:33:46.448899,Gate A,300
2025-08-30T08:33:46.448899,Gate B,232
2025-08-30T08:33:46.448899,Gate C,260
2025-08-30T08:33:46.448899,Gate D,230
2025-08-30T08:33:47.450303,Gate A,295
2025-08-30T08:33:47.450303,Gate B,240
2025-08-30T08:33:47.450303,Gate C,250
2025-08-30T08:33:47.450303,Gate D,240
2025-08-30T08:33:48.451579,Gate A,297
2025-08-30T08:33:48.451579,Gate B,236
2025-08-30T08:33:48.451579,Gate C,245
2025-08-30T08:33:48.451579,Gate D,240
2025-08-30T08:33:49.454228,Gate A,300
2025-08-30T08:33:49.454228,Gate B,235
2025-08-30T08:33:49.454228,Gate C,241
2025-08-30T08:33:49.454228,Gate D,240
2025-08-30T08:33:50.455586,Gate A,300
2025-08-30T08:33:50.455586,Gate B,238
2025-08-30T08:33:50.455586,Gate C,235
2025-08-30T08:33:50.455586,Gate D,240
2025-08-30T08:33:51.456541,Gate A,300
2025-08-30T08:33:51.456541,Gate B,241
2025-08-30T08:33:51.456541,Gate C,227
2025-08-30T08:33:51.456541,Gate D,240
2025-08-30T08:33:52.491338,Gate A,300
2025-08-30T08:33:52.491338,Gate B,236
2025-08-30T08:33:52.491338,Gate C,235
2025-08-30T08:33:52.491338,Gate D,240
2025-08-30T08:33:53.492437,Gate A,295
2025-08-30T08:33:53.492437,Gate B,228
2025-08-30T08:33:53.492437,Gate C,226
2025-08-30T08:33:53.492437,Gate D,231
2025-08-30T08:33:54.493929,Gate A,296
2025-08-30T08:33:54.493929,Gate B,235
2025-08-30T08:33:54.493929,Gate C,225
2025-08-30T08:33:54.493929,Gate D,240
2025-08-30T08:33:55.495750,Gate A,290
2025-08-30T08:33:55.495750,Gate B,239
2025-08-30T08:33:55.495750,Gate C,227
2025-08-30T08:33:55.495750,Gate D,240
2025-08-30T08:33:56.496753,Gate A,281
2025-08-30T08:33:56.496753,Gate B,229
2025-08-30T08:33:56.496753,Gate C,222
2025-08-30T08:33:56.496753,Gate D,234
2025-08-30T08:33:57.497803,Gate A,271
2025-08-30T08:33:57.497803,Gate B,237
2025-08-30T08:33:57.497803,Gate C,233
2025-08-30T08:33:57.497803,Gate D,237
2025-08-30T08:33:58.500586,Gate A,280
2025-08-30T08:33:58.500586,Gate B,247
2025-08-30T08:33:58.500586,Gate C,245
2025-08-30T08:33:58.500586,Gate D,234
2025-08-30T08:33:59.502457,Gate A,288
2025-08-30T08:33:59.502457,Gate B,249
2025-08-30T08:33:59.502457,Gate C,242
2025-08-30T08:33:59.502457,Gate D,240
2025-08-30T08:34:00.503828,Gate A,300
2025-08-30T08:34:00.503828,Gate B,260
2025-08-30T08:34:00.503828,Gate C,244
2025-08-30T08:34:00.503828,Gate D,237
2025-08-30T08:34:01.505162,Gate A,295
2025-08-30T08:34:01.505162,Gate B,256
2025-08-30T08:34:01.505162,Gate C,234
2025-08-30T08:34:01.505162,Gate D,240
2025-08-30T08:34:02.506330,Gate A,286
2025-08-30T08:34:02.506330,Gate B,247
2025-08-30T08:34:02.506330,Gate C,236
2025-08-30T08:34:02.506330,Gate D,240
2025-08-30T08:34:03.507677,Gate A,298
2025-08-30T08:34:03.507677,Gate B,239
2025-08-30T08:34:03.507677,Gate C,245
2025-08-30T08:34:03.507677,Gate D,240
2025-08-30T08:34:04.508877,Gate A,295
2025-08-30T08:34:04.508877,Gate B,240
2025-08-30T08:34:04.508877,Gate C,248
2025-08-30T08:34:04.508877,Gate D,240
2025-08-30T08:34:05.509711,Gate A,300
2025-08-30T08:34:05.509711,Gate B,251
2025-08-30T08:34:05.509711,Gate C,254
2025-08-30T08:34:05.509711,Gate D,240
2025-08-30T08:34:06.511884,Gate A,293
2025-08-30T08:34:06.511884,Gate B,248
2025-08-30T08:34:06.511884,Gate C,248
2025-08-30T08:34:06.511884,Gate D,240
2025-08-30T08:34:08.018370,Gate A,300
2025-08-30T08:34:08.018370,Gate B,248
2025-08-30T08:34:08.018370,Gate C,248
2025-08-30T08:34:08.018370,Gate D,236
2025-08-30T08:34:09.022405,Gate A,290
2025-08-30T08:34:09.022405,Gate B,245
2025-08-30T08:34:09.022405,Gate C,243
2025-08-30T08:34:09.022405,Gate D,240
2025-08-30T08:34:10.028331,Gate A,292
2025-08-30T08:34:10.028331,Gate B,242
2025-08-30T08:34:10.028331,Gate C,244
2025-08-30T08:34:10.028331,Gate D,240
2025-08-30T08:34:11.029641,Gate A,288
2025-08-30T08:34:11.029641,Gate B,253
2025-08-30T08:34:11.029641,Gate C,245
2025-08-30T08:34:11.029641,Gate D,239
2025-08-30T08:34:12.030492,Gate A,287
2025-08-30T08:34:12.030492,Gate B,258
2025-08-30T08:34:12.030492,Gate C,247
2025-08-30T08:34:12.030492,Gate D,238
2025-08-30T08:34:13.031898,Gate A,288
2025-08-30T08:34:13.031898,Gate B,264
2025-08-30T08:34:13.031898,Gate C,249
2025-08-30T08:34:13.031898,Gate D,235
2025-08-30T08:34:14.033190,Gate A,295
2025-08-30T08:34:14.033190,Gate B,273
2025-08-30T08:34:14.033190,Gate C,246
2025-08-30T08:34:14.033190,Gate D,236
2025-08-30T08:34:15.036895,Gate A,300
2025-08-30T08:34:15.036895,Gate B,273
2025-08-30T08:34:15.036895,Gate C,236
2025-08-30T08:34:15.036895,Gate D,240
2025-08-30T08:34:16.038375,Gate A,300
2025-08-30T08:34:16.038375,Gate B,263
2025-08-30T08:34:16.038375,Gate C,248
2025-08-30T08:34:16.038375,Gate D,240
2025-08-30T08:34:17.040564,Gate A,300
2025-08-30T08:34:17.040564,Gate B,268
2025-08-30T08:34:17.040564,Gate C,240
2025-08-30T08:34:17.040564,Gate D,240
2025-08-30T08:34:18.041579,Gate A,300
2025-08-30T08:34:18.041579,Gate B,271
2025-08-30T08:34:18.041579,Gate C,234
2025-08-30T08:34:18.041579,Gate D,240
2025-08-30T08:34:19.042346,Gate A,300
2025-08-30T08:34:19.042346,Gate B,278
2025-08-30T08:34:19.042346,Gate C,233
2025-08-30T08:34:19.042346,Gate D,235
2025-08-30T08:34:20.043236,Gate A,300
2025-08-30T08:34:20.043236,Gate B,272
2025-08-30T08:34:20.043236,Gate C,229
2025-08-30T08:34:20.043236,Gate D,239
2025-08-30T08:34:21.043989,Gate A,300
2025-08-30T08:34:21.043989,Gate B,268
2025-08-30T08:34:21.043989,Gate C,240
2025-08-30T08:34:21.043989,Gate D,232
2025-08-30T08:34:22.117490,Gate A,300
2025-08-30T08:34:22.117490,Gate B,267
2025-08-30T08:34:22.117490,Gate C,231
2025-08-30T08:34:22.117490,Gate D,228
2025-08-30T08:34:23.927885,Gate A,297
2025-08-30T08:34:23.927885,Gate B,259
2025-08-30T08:34:23.927885,Gate C,221
2025-08-30T08:34:23.927885,Gate D,232
2025-08-30T08:34:24.929588,Gate A,300
2025-08-30T08:34:24.929588,Gate B,268
2025-08-30T08:34:24.929588,Gate C,214
2025-08-30T08:34:24.929588,Gate D,234
2025-08-30T08:34:25.930428,Gate A,290
2025-08-30T08:34:25.930428,Gate B,258
2025-08-30T08:34:25.930428,Gate C,216
2025-08-30T08:34:25.930428,Gate D,240
2025-08-30T08:34:26.931659,Gate A,288
2025-08-30T08:34:26.931659,Gate B,249
2025-08-30T08:34:26.931659,Gate C,220
2025-08-30T08:34:26.931659,Gate D,239
2025-08-30T08:34:27.933897,Gate A,285
2025-08-30T08:34:27.933897,Gate B,249
2025-08-30T08:34:27.933897,Gate C,210
2025-08-30T08:34:27.933897,Gate D,240
2025-08-30T08:34:28.935094,Gate A,286
2025-08-30T08:34:28.935094,Gate B,259
2025-08-30T08:34:28.935094,Gate C,201
2025-08-30T08:34:28.935094,Gate D,235
2025-08-30T08:34:29.937422,Gate A,280
2025-08-30T08:34:29.937422,Gate B,263
2025-08-30T08:34:29.937422,Gate C,210
2025-08-30T08:34:29.937422,Gate D,240
2025-08-30T08:34:30.938737,Gate A,287
2025-08-30T08:34:30.938737,Gate B,254
2025-08-30T08:34:30.938737,Gate C,215
2025-08-30T08:34:30.938737,Gate D,238
2025-08-30T08:34:31.939561,Gate A,294
2025-08-30T08:34:31.939561,Gate B,250
2025-08-30T08:34:31.939561,Gate C,226
2025-08-30T08:34:31.939561,Gate D,234
2025-08-30T08:34:32.941421,Gate A,290
2025-08-30T08:34:32.941421,Gate B,248
2025-08-30T08:34:32.941421,Gate C,235
2025-08-30T08:34:32.941421,Gate D,238
2025-08-30T08:34:33.942595,Gate A,297
2025-08-30T08:34:33.942595,Gate B,257
2025-08-30T08:34:33.942595,Gate C,229
2025-08-30T08:34:33.942595,Gate D,240
2025-08-30T08:34:34.944842,Gate A,288
2025-08-30T08:34:34.944842,Gate B,268
2025-08-30T08:34:34.944842,Gate C,219
2025-08-30T08:34:34.944842,Gate D,240
2025-08-30T08:34:35.947390,Gate A,281
2025-08-30T08:34:35.947390,Gate B,260
2025-08-30T08:34:35.947390,Gate C,229
2025-08-30T08:34:35.947390,Gate D,236
2025-08-30T08:34:36.949962,Gate A,292
2025-08-30T08:34:36.949962,Gate B,263
2025-08-30T08:34:36.949962,Gate C,233
2025-08-30T08:34:36.949962,Gate D,228
2025-08-30T08:34:37.962065,Gate A,298
2025-08-30T08:34:37.962065,Gate B,254
2025-08-30T08:34:37.962065,Gate C,236
2025-08-30T08:34:37.962065,Gate D,234
2025-08-30T08:34:38.963282,Gate A,299
2025-08-30T08:34:38.963282,Gate B,260
2025-08-30T08:34:38.963282,Gate C,239
2025-08-30T08:34:38.963282,Gate D,240
2025-08-30T08:34:39.964077,Gate A,300
2025-08-30T08:34:39.964077,Gate B,256
2025-08-30T08:34:39.964077,Gate C,230
2025-08-30T08:34:39.964077,Gate D,240
2025-08-30T08:34:40.965461,Gate A,298
2025-08-30T08:34:40.965461,Gate B,260
2025-08-30T08:34:40.965461,Gate C,240
2025-08-30T08:34:40.965461,Gate D,240
2025-08-30T08:34:41.967139,Gate A,300
2025-08-30T08:34:41.967139,Gate B,261
2025-08-30T08:34:41.967139,Gate C,240
2025-08-30T08:34:41.967139,Gate D,237
2025-08-30T08:34:42.968376,Gate A,296
2025-08-30T08:34:42.968376,Gate B,255
2025-08-30T08:34:42.968376,Gate C,238
2025-08-30T08:34:42.968376,Gate D,240
2025-08-30T08:34:43.969434,Gate A,291
2025-08-30T08:34:43.969434,Gate B,251
2025-08-30T08:34:43.969434,Gate C,247
2025-08-30T08:34:43.969434,Gate D,235
2025-08-30T08:34:44.970280,Gate A,294
2025-08-30T08:34:44.970280,Gate B,256
2025-08-30T08:34:44.970280,Gate C,237
2025-08-30T08:34:44.970280,Gate D,240
2025-08-30T08:34:45.971358,Gate A,287
2025-08-30T08:34:45.971358,Gate B,267
2025-08-30T08:34:45.971358,Gate C,236
2025-08-30T08:34:45.971358,Gate D,240
2025-08-30T08:34:46.972402,Gate A,283
2025-08-30T08:34:46.972402,Gate B,279
2025-08-30T08:34:46.972402,Gate C,248
2025-08-30T08:34:46.972402,Gate D,230
2025-08-30T08:34:47.973211,Gate A,295
2025-08-30T08:34:47.973211,Gate B,280
2025-08-30T08:34:47.973211,Gate C,258
2025-08-30T08:34:47.973211,Gate D,223
2025-08-30T08:34:48.974182,Gate A,291
2025-08-30T08:34:48.974182,Gate B,278
2025-08-30T08:34:48.974182,Gate C,260
2025-08-30T08:34:48.974182,Gate D,234
2025-08-30T08:34:49.975370,Gate A,284
2025-08-30T08:34:49.975370,Gate B,277
2025-08-30T08:34:49.975370,Gate C,252
2025-08-30T08:34:49.975370,Gate D,240
2025-08-30T08:34:50.976395,Gate A,280
2025-08-30T08:34:50.976395,Gate B,278
2025-08-30T08:34:50.976395,Gate C,252
2025-08-30T08:34:50.976395,Gate D,237
2025-08-30T08:34:51.977483,Gate A,283
2025-08-30T08:34:51.977483,Gate B,280
2025-08-30T08:34:51.977483,Gate C,258
2025-08-30T08:34:51.977483,Gate D,240
2025-08-30T08:34:52.978214,Gate A,291
2025-08-30T08:34:52.978214,Gate B,270
2025-08-30T08:34:52.978214,Gate C,251
2025-08-30T08:34:52.978214,Gate D,240
2025-08-30T08:34:53.979417,Gate A,300
2025-08-30T08:34:53.979417,Gate B,279
2025-08-30T08:34:53.979417,Gate C,242
2025-08-30T08:34:53.979417,Gate D,240
2025-08-30T08:34:54.980192,Gate A,290
2025-08-30T08:34:54.980192,Gate B,276
2025-08-30T08:34:54.980192,Gate C,232
2025-08-30T08:34:54.980192,Gate D,240
2025-08-30T08:34:55.980722,Gate A,288
2025-08-30T08:34:55.980722,Gate B,280
2025-08-30T08:34:55.980722,Gate C,240
2025-08-30T08:34:55.980722,Gate D,232
2025-08-30T08:34:56.981364,Gate A,285
2025-08-30T08:34:56.981364,Gate B,270
2025-08-30T08:34:56.981364,Gate C,236
2025-08-30T08:34:56.981364,Gate D,230
2025-08-30T08:34:57.982321,Gate A,275
2025-08-30T08:34:57.982321,Gate B,280
2025-08-30T08:34:57.982321,Gate C,234
2025-08-30T08:34:57.982321,Gate D,225
2025-08-30T08:34:58.985733,Gate A,275
2025-08-30T08:34:58.985733,Gate B,276
2025-08-30T08:34:58.985733,Gate C,246
2025-08-30T08:34:58.985733,Gate D,221
2025-08-30T08:34:59.986700,Gate A,283
2025-08-30T08:34:59.986700,Gate B,268
2025-08-30T08:34:59.986700,Gate C,252
2025-08-30T08:34:59.986700,Gate D,225
2025-08-30T08:35:00.987763,Gate A,282
2025-08-30T08:35:00.987763,Gate B,269
2025-08-30T08:35:00.987763,Gate C,257
2025-08-30T08:35:00.987763,Gate D,220
2025-08-30T08:35:01.988978,Gate A,293
2025-08-30T08:35:01.988978,Gate B,269
2025-08-30T08:35:01.988978,Gate C,260
2025-08-30T08:35:01.988978,Gate D,215
2025-08-30T08:35:02.989832,Gate A,291
2025-08-30T08:35:02.989832,Gate B,259
2025-08-30T08:35:02.989832,Gate C,260
2025-08-30T08:35:02.989832,Gate D,207
2025-08-30T08:35:03.990876,Gate A,286
2025-08-30T08:35:03.990876,Gate B,268
2025-08-30T08:35:03.990876,Gate C,253
2025-08-30T08:35:03.990876,Gate D,199
2025-08-30T08:35:04.991751,Gate A,287
2025-08-30T08:35:04.991751,Gate B,259
2025-08-30T08:35:04.991751,Gate C,253
2025-08-30T08:35:04.991751,Gate D,204
2025-08-30T08:35:05.993239,Gate A,285
2025-08-30T08:35:05.993239,Gate B,256
2025-08-30T08:35:05.993239,Gate C,254
2025-08-30T08:35:05.993239,Gate D,208
2025-08-30T08:35:06.994963,Gate A,278
2025-08-30T08:35:06.994963,Gate B,248
2025-08-30T08:35:06.994963,Gate C,248
2025-08-30T08:35:06.994963,Gate D,206
2025-08-30T08:35:07.996322,Gate A,283
2025-08-30T08:35:07.996322,Gate B,241
2025-08-30T08:35:07.996322,Gate C,243
2025-08-30T08:35:07.996322,Gate D,209
2025-08-30T08:35:09.095861,Gate A,293
2025-08-30T08:35:09.095861,Gate B,236
2025-08-30T08:35:09.095861,Gate C,238
2025-08-30T08:35:09.095861,Gate D,219
2025-08-30T08:35:11.458021,Gate A,299
2025-08-30T08:35:11.458021,Gate B,232
2025-08-30T08:35:11.458021,Gate C,248
2025-08-30T08:35:11.458021,Gate D,225
2025-08-30T08:35:12.459394,Gate A,300
2025-08-30T08:35:12.459394,Gate B,239
2025-08-30T08:35:12.459394,Gate C,242
2025-08-30T08:35:12.459394,Gate D,223
2025-08-30T08:35:13.460968,Gate A,300
2025-08-30T08:35:13.460968,Gate B,234
2025-08-30T08:35:13.460968,Gate C,239
2025-08-30T08:35:13.460968,Gate D,227
2025-08-30T08:35:14.462183,Gate A,300
2025-08-30T08:35:14.462183,Gate B,224
2025-08-30T08:35:14.462183,Gate C,229
2025-08-30T08:35:14.462183,Gate D,226
2025-08-30T08:35:15.463470,Gate A,299
2025-08-30T08:35:15.463470,Gate B,215
2025-08-30T08:35:15.463470,Gate C,236
2025-08-30T08:35:15.463470,Gate D,217
2025-08-30T08:35:16.465664,Gate A,300
2025-08-30T08:35:16.465664,Gate B,219
2025-08-30T08:35:16.465664,Gate C,226
2025-08-30T08:35:16.465664,Gate D,215
2025-08-30T08:35:17.467057,Gate A,300
2025-08-30T08:35:17.467057,Gate B,209
2025-08-30T08:35:17.467057,Gate C,237
2025-08-30T08:35:17.467057,Gate D,211
2025-08-30T08:35:18.470329,Gate A,300
2025-08-30T08:35:18.470329,Gate B,206
2025-08-30T08:35:18.470329,Gate C,229
2025-08-30T08:35:18.470329,Gate D,210
2025-08-30T08:35:19.471427,Gate A,300
2025-08-30T08:35:19.471427,Gate B,210
2025-08-30T08:35:19.471427,Gate C,238
2025-08-30T08:35:19.471427,Gate D,217
2025-08-30T08:35:20.472487,Gate A,290
2025-08-30T08:35:20.472487,Gate B,203
2025-08-30T08:35:20.472487,Gate C,229
2025-08-30T08:35:20.472487,Gate D,223
2025-08-30T08:35:21.474164,Gate A,296
2025-08-30T08:35:21.474164,Gate B,213
2025-08-30T08:35:21.474164,Gate C,241
2025-08-30T08:35:21.474164,Gate D,225
2025-08-30T08:41:52.879260,Gate A,90
2025-08-30T08:41:52.879260,Gate B,103
2025-08-30T08:41:52.879260,Gate C,96
2025-08-30T08:41:52.879260,Gate D,54
2025-08-30T08:41:53.880449,Gate A,96
2025-08-30T08:41:53.880449,Gate B,112
2025-08-30T08:41:53.880449,Gate C,97
2025-08-30T08:41:53.880449,Gate D,53
2025-08-30T08:41:54.881410,Gate A,90
2025-08-30T08:41:54.881410,Gate B,118
2025-08-30T08:41:54.881410,Gate C,100
2025-08-30T08:41:54.881410,Gate D,46
2025-08-30T08:41:55.882430,Gate A,81
2025-08-30T08:41:55.882430,Gate B,130
2025-08-30T08:41:55.882430,Gate C,106
2025-08-30T08:41:55.882430,Gate D,52
2025-08-30T08:41:56.883233,Gate A,86
2025-08-30T08:41:56.883233,Gate B,123
2025-08-30T08:41:56.883233,Gate C,107
2025-08-30T08:41:56.883233,Gate D,50
2025-08-30T08:41:57.884206,Gate A,78
2025-08-30T08:41:57.884206,Gate B,115
2025-08-30T08:41:57.884206,Gate C,107
2025-08-30T08:41:57.884206,Gate D,57
2025-08-30T08:41:58.884886,Gate A,89
2025-08-30T08:41:58.884886,Gate B,122
2025-08-30T08:41:58.884886,Gate C,102
2025-08-30T08:41:58.884886,Gate D,60
2025-08-30T08:41:59.885695,Gate A,91
2025-08-30T08:41:59.885695,Gate B,129
2025-08-30T08:41:59.885695,Gate C,109
2025-08-30T08:41:59.885695,Gate D,72
2025-08-30T08:42:00.886095,Gate A,98
2025-08-30T08:42:00.886095,Gate B,124
2025-08-30T08:42:00.886095,Gate C,117
2025-08-30T08:42:00.886095,Gate D,84
2025-08-30T08:42:01.887040,Gate A,98
2025-08-30T08:42:01.887040,Gate B,136
2025-08-30T08:42:01.887040,Gate C,128
2025-08-30T08:42:01.887040,Gate D,88
2025-08-30T08:42:02.887660,Gate A,101
2025-08-30T08:42:02.887660,Gate B,145
2025-08-30T08:42:02.887660,Gate C,118
2025-08-30T08:42:02.887660,Gate D,95
2025-08-30T08:42:03.888669,Gate A,103
2025-08-30T08:42:03.888669,Gate B,142
2025-08-30T08:42:03.888669,Gate C,114
2025-08-30T08:42:03.888669,Gate D,97
2025-08-30T08:42:04.890103,Gate A,101
2025-08-30T08:42:04.890103,Gate B,150
2025-08-30T08:42:04.890103,Gate C,112
2025-08-30T08:42:04.890103,Gate D,107
2025-08-30T08:42:05.892791,Gate A,113
2025-08-30T08:42:05.892791,Gate B,150
2025-08-30T08:42:05.892791,Gate C,174
2025-08-30T08:42:05.892791,Gate D,116
2025-08-30T08:42:06.894514,Gate A,111
2025-08-30T08:42:06.894514,Gate B,150
2025-08-30T08:42:06.894514,Gate C,173
2025-08-30T08:42:06.894514,Gate D,110
2025-08-30T08:42:07.896344,Gate A,114
2025-08-30T08:42:07.896344,Gate B,145
2025-08-30T08:42:07.896344,Gate C,185
2025-08-30T08:42:07.896344,Gate D,105
2025-08-30T08:42:08.898058,Gate A,114
2025-08-30T08:42:08.898058,Gate B,140
2025-08-30T08:42:08.898058,Gate C,190
2025-08-30T08:42:08.898058,Gate D,102
2025-08-30T08:42:09.899961,Gate A,126
2025-08-30T08:42:09.899961,Gate B,137
2025-08-30T08:42:09.899961,Gate C,197
2025-08-30T08:42:09.899961,Gate D,113
2025-08-30T08:42:10.900890,Gate A,138
2025-08-30T08:42:10.900890,Gate B,128
2025-08-30T08:42:10.900890,Gate C,203
2025-08-30T08:42:10.900890,Gate D,117
2025-08-30T08:42:11.908829,Gate A,144
2025-08-30T08:42:11.908829,Gate B,127
2025-08-30T08:42:11.908829,Gate C,195
2025-08-30T08:42:11.908829,Gate D,129
2025-08-30T08:42:12.912326,Gate A,149
2025-08-30T08:42:12.912326,Gate B,124
2025-08-30T08:42:12.912326,Gate C,199
2025-08-30T08:42:12.912326,Gate D,121
2025-08-30T08:42:13.915208,Gate A,151
2025-08-30T08:42:13.915208,Gate B,114
2025-08-30T08:42:13.915208,Gate C,194
2025-08-30T08:42:13.915208,Gate D,112
2025-08-30T08:42:14.920041,Gate A,144
2025-08-30T08:42:14.920041,Gate B,105
2025-08-30T08:42:14.920041,Gate C,192
2025-08-30T08:42:14.920041,Gate D,160
2025-08-30T08:42:15.921747,Gate A,152
2025-08-30T08:42:15.921747,Gate B,114
2025-08-30T08:42:15.921747,Gate C,189
2025-08-30T08:42:15.921747,Gate D,172
2025-08-30T08:42:16.922914,Gate A,162
2025-08-30T08:42:16.922914,Gate B,115
2025-08-30T08:42:16.922914,Gate C,198
